Interval,Latitude,Longitude,Arctic cod (No. m^-2),Saffron cod (No. m^-2),Pollock (No. m^-2),Pacific herring (No. m^-2),Capelin (No. m^-2),Pacific cod (No. m^-2)
20190829184433,72.50030500000003,-161.70130790000005,0.3776212198053724,0.0005459040334133842,0.0,0.0005459040334133842,0.0005459040334133842,0.0
20190829184753,72.50028,-161.67372340000003,0.24860699209246973,0.0003593960100765502,0.0,0.0003593960100765502,0.0003593960100765502,0.0
20190829185114,72.50022,-161.6459853,0.4330555399491526,0.0006260420589529619,0.0,0.0006260420589529619,0.0006260420589529619,0.0
20190829185436,72.500097,-161.61835449999995,0.9855705049733834,0.0014247793441191647,0.0,0.0014247793441191647,0.0014247793441191647,0.0
20190829185757,72.4999583,-161.5906317,0.3314704076372033,0.00047918661080521786,0.0,0.00047918661080521786,0.00047918661080521786,0.0
20190829190118,72.499829,-161.5629475,0.4593629913154651,0.0006640731415732919,0.0,0.0006640731415732919,0.0006640731415732919,0.0
20190829190439,72.49967790000002,-161.53523280000005,0.7280599942137265,0.001052512058548111,0.0,0.001052512058548111,0.001052512058548111,0.0
20190829190759,72.4996667,-161.5075994,1.5889387533482768,0.0022970321285099874,0.0,0.0022970321285099874,0.0022970321285099874,0.0
20190829191120,72.499685,-161.479894,1.121353482553567,0.0016210725375137905,0.0,0.0016210725375137905,0.0016210725375137905,0.0
20190829191442,72.4996733,-161.4521904,1.5034016556851562,0.0021733763481350792,0.0,0.0021733763481350792,0.0021733763481350792,0.0
20190829191804,72.49966500000002,-161.4245984,0.8307597763323962,0.0012009788881344953,0.0,0.0012009788881344953,0.0012009788881344953,0.0
20190829192126,72.4996783,-161.39684530000005,1.3866883945343902,0.0020046510841073106,0.0,0.0020046510841073106,0.0020046510841073106,0.0
20190829192449,72.49966440000001,-161.3692698,0.6912847023519204,0.0009993482554986439,0.0,0.0009993482554986439,0.0009993482554986439,0.0
20190829192813,72.49967170000002,-161.341465,0.9061519535586653,0.001309968773971012,0.0,0.001309968773971012,0.001309968773971012,0.0
20190829193137,72.4996741,-161.3137515,2.2255522079094376,0.0032173454857710834,0.0,0.0032173454857710834,0.0032173454857710834,0.0
20190829193502,72.4996007,-161.28625280000003,1.31711921709284,0.0019040791549535206,0.0,0.0019040791549535206,0.0019040791549535206,0.0
20190829193825,72.4996151,-161.2584696,0.9864779516575323,0.0014260911846061587,0.0,0.0014260911846061587,0.0014260911846061587,0.0
20190829194149,72.49954179999997,-161.23071399999995,1.331830624650142,0.001925346542220132,0.0,0.001925346542220132,0.001925346542220132,0.0
20190829194516,72.4994667,-161.20286330000005,0.5255051795420581,0.0007596908808244195,0.0,0.0007596908808244195,0.0007596908808244195,0.0
20190829194843,72.4993856,-161.1751245,0.30717481747898934,0.00044406395358678253,0.0,0.00044406395358678253,0.00044406395358678253,0.0
20190829195211,72.499335,-161.1473487,0.6508087133623423,0.0009408345796589216,0.0,0.0009408345796589216,0.0009408345796589216,0.0
20190829195540,72.49924890000001,-161.1195615,0.7874046769673789,0.0011383030575136215,0.0,0.0011383030575136215,0.0011383030575136215,0.0
20190829195907,72.4992017,-161.09173769999995,0.37905366150514624,0.0005479748272685183,0.0,0.0005479748272685183,0.0005479748272685183,0.0
20190829200234,72.4991833,-161.06389130000005,1.0376299032652818,0.00150003845037243,0.0,0.00150003845037243,0.00150003845037243,0.0
20190829200601,72.49921040000002,-161.0361263,0.4925077949084986,0.0007119885685110348,0.0,0.0007119885685110348,0.0007119885685110348,0.0
20190829200927,72.49920379999998,-161.0084372,0.8876702152703422,0.001283250848848714,0.0,0.001283250848848714,0.001283250848848714,0.0
20190829201252,72.49922,-160.98062119999997,0.8294537889481814,0.0,0.0,0.0,0.0,0.0
20190829201618,72.4992333,-160.9527766,0.9296650097264657,0.0,0.0,0.0,0.0,0.0
20190829201945,72.4992794,-160.92514939999995,0.8052071255620907,0.0,0.0,0.0,0.0,0.0
20190829202312,72.49932,-160.89747169999995,0.8409552919046992,0.0,0.0,0.0,0.0,0.0
20190829202640,72.4993756,-160.8695251,0.9084091728225454,0.0,0.0,0.0,0.0,0.0
20190829203010,72.49945670000002,-160.84178500000004,0.7015248377736756,0.0,0.0,0.0,0.0,0.0
20190829203339,72.4995033,-160.8141514,0.542741532237753,0.0,0.0,0.0,0.0,0.0
20190829203710,72.499492,-160.7864609,0.6035433056167252,0.0,0.0,0.0,0.0,0.0
20190829204042,72.4995083,-160.7587667,0.4444043218399545,0.0,0.0,0.0,0.0,0.0
20190829204415,72.499545,-160.7309227,0.501841511453803,0.0,0.0,0.0,0.0,0.0
20190829204747,72.49963000000002,-160.70314150000004,0.6865921646137294,0.0,0.0,0.0,0.0,0.0
20190829205118,72.4997017,-160.67548019999995,0.4970394518831306,0.0,0.0,0.0,0.0,0.0
20190829205448,72.49976170000002,-160.6477513,1.161547120611556,0.0,0.0,0.0,0.0,0.0
20190829205817,72.4998017,-160.62013169999997,0.8117594718781389,0.0,0.0,0.0,0.0,0.0
20190829210147,72.4998883,-160.5924877,0.8148806864024389,0.0,0.0,0.0,0.0,0.0
20190829210519,72.4999541,-160.56486619999995,1.4647053955191802,0.0,0.0,0.0,0.0,0.0
20190829210852,72.5000118,-160.53711289999995,1.3935514698805833,0.0,0.0,0.0,0.0,0.0
20190829211226,72.50008170000002,-160.5093691,1.8599093682071182,0.0,0.0,0.0,0.0,0.0
20190829211601,72.50006450000002,-160.4817132,1.2805536169893732,0.0,0.0,0.0,0.0,0.0
20190829211936,72.500135,-160.4538931,1.4995997497105615,0.0,0.0,0.0,0.0,0.0
20190829212309,72.50022990000002,-160.4263306,1.1800455644815595,0.0,0.0,0.0,0.0,0.0
20190829212641,72.5003234,-160.39875780000003,1.0775730679770041,0.0,0.0,0.0,0.0,0.0
20190829213013,72.5004058,-160.3711506,1.0628114735029812,0.0,0.0,0.0,0.0,0.0
20190829213346,72.5004027,-160.3434681,0.5527380894826981,0.0,0.0,0.0,0.0,0.0
20190829213719,72.50039740000003,-160.3158768,0.3769376754804193,0.0,0.0,0.0,0.0,0.0
20190829214051,72.5004067,-160.28816809999995,0.5218891767609706,0.0,0.0,0.0,0.0,0.0
20190829214423,72.5004433,-160.26049530000003,0.757212105551259,0.0,0.0,0.0,0.0,0.0
20190829214755,72.50045759999998,-160.2327573,0.9924185192766866,0.0,0.0,0.0,0.0,0.0
20190829215127,72.500182,-160.2054611,0.6898217445491684,0.0,0.0,0.0,0.0,0.0
20190829215500,72.4977201,-160.2065332,0.04890708329421768,0.0,0.0,0.0,0.0,0.0
20190830003922,72.50361579999998,-160.1922504,0.31732572577707635,0.0,0.0,0.0,0.0,0.0
20190830004524,72.51062979999998,-160.1769065,0.9216323075002113,0.0,0.0,0.0,0.0,0.0
20190830005107,72.51797590000002,-160.163837,0.9470812463097174,0.0,0.0,0.0,0.0,0.0
20190830005651,72.52512829999998,-160.14951330000005,0.9813576865400592,0.0,0.0,0.0,0.0,0.0
20190830010240,72.5322478,-160.1345895,0.79312245830379,0.0,0.0,0.0,0.0,0.0
20190830010825,72.53924559999999,-160.11932219999997,0.8310019604681577,0.0,0.0,0.0,0.0,0.0
20190830011405,72.5462036,-160.1038581,1.160439273605379,0.0,0.0,0.0,0.0,0.0
20190830011942,72.553166,-160.0879927,0.9300055794207602,0.0,0.0,0.0,0.0,0.0
20190830012522,72.5600343,-160.0721357,0.858605416476387,0.0,0.0,0.0,0.0,0.0
20190830013058,72.5668906,-160.0563119,0.9567398714547606,0.0,0.0,0.0,0.0,0.0
20190830013626,72.573766,-160.0406277,1.2019578421397807,0.0,0.0,0.0,0.0,0.0
20190830014147,72.5808714,-160.0257125,1.2312585321273812,0.0,0.0,0.0,0.0,0.0
20190830014705,72.5880387,-160.01138600000004,0.9481642026236679,0.0,0.0,0.0,0.0,0.0
20190830015221,72.5951615,-159.9970084,0.915334834687636,0.0,0.0,0.0,0.0,0.0
20190830015737,72.6022375,-159.9821666,0.7246435777145591,0.0,0.0,0.0,0.0,0.0
20190830020251,72.60935129999999,-159.9675788,0.7998574771945793,0.0,0.0,0.0,0.0,0.0
20190830020806,72.6164515,-159.9528554,0.8626172030163063,0.0,0.0,0.0,0.0,0.0
20190830021323,72.62362370000002,-159.93917530000004,0.9259308875496963,0.0,0.0,0.0,0.0,0.0
20190830021905,72.63092940000001,-159.92571030000005,0.7550760066961816,0.0,0.0,0.0,0.0,0.0
20190830022457,72.638225,-159.91198669999997,0.745729795571953,0.0,0.0,0.0,0.0,0.0
20190830023050,72.6454777,-159.8982074,0.39613691663928663,0.0,0.004119650473998922,0.0,0.0,0.0
20190830023641,72.6525958,-159.883543,0.45470450569438803,0.0,0.004728727754798618,0.0,0.0,0.0
20190830024230,72.65968000000002,-159.8688717,0.36503169362197513,0.0,0.003796169774866294,0.0,0.0,0.0
20190830024819,72.6668267,-159.85443669999995,0.40833597942217226,0.0,0.004246515385255681,0.0,0.0,0.0
20190830025412,72.67405190000002,-159.8399694,0.532094697609013,0.0,0.005533551863367664,0.0,0.0,0.0
20190830030005,72.68124240000002,-159.82576519999995,0.3859870669450594,0.0,0.004014096481560184,0.0,0.0,0.0
20190830030559,72.6883407,-159.8111518,0.5285933191461029,0.0,0.005497139060525894,0.0,0.0,0.0
20190830031204,72.6955313,-159.7965783,0.6567031517203641,0.0,0.006829425223012728,0.0,0.0,0.0
20190830031807,72.7026699,-159.7819685,0.6538016743388875,0.0,0.006799251128731299,0.0,0.0,0.0
20190830032402,72.70971829999998,-159.7672233,1.0923135605653882,0.0,0.011359582731400591,0.0,0.0,0.0
20190830032955,72.7167735,-159.7516884,1.060873948301805,0.0,0.011032624530582257,0.0,0.0,0.0
20190830033554,72.72371340000002,-159.7360083,1.2486744121218938,0.0,0.012985667120869465,0.0,0.0,0.0
20190830034149,72.73070770000002,-159.72087549999995,0.5900938882946679,0.0,0.006136718050015347,0.0,0.0,0.0
20190830034749,72.73791259999999,-159.7067166,0.6746441138290622,0.0,0.00701600337301805,0.0,0.0,0.0
20190830035355,72.74518,-159.6928733,0.7678466562537231,0.0,0.007985269003022905,0.0,0.0,0.0
20190830040003,72.7523498,-159.6787375,1.1248675998309277,0.0,0.011698130485151231,0.0,0.0,0.0
20190830040611,72.7595122,-159.6646039,0.8895601659798572,0.0,0.009251036208722974,0.0,0.0,0.0
20190830041219,72.7667347,-159.6506774,0.7393535693156883,0.0,0.007688953375314936,0.0,0.0,0.0
20190830184325,72.76942559999998,-159.6428149,0.3373012122465092,0.0,0.00350846359840395,0.0,0.0,0.0
20190830184759,72.7763446,-159.6266782,0.7891543205124987,0.0,0.008215921853018145,0.0,0.0,0.0
20190830185127,72.7833734,-159.6115355,0.8124681442652899,0.0,0.008529401370055614,0.0,0.0,0.0
20190830185451,72.7902583,-159.59576669999996,0.5382972293887542,0.0,0.005624354195646302,0.0,0.0,0.0
20190830185816,72.7971959,-159.5799824,0.547532762671177,0.0,0.005739901977456906,0.0,0.0,0.0
20190830190141,72.8040292,-159.5639428,0.6982121076468567,0.0,0.007285267196270085,0.0,0.0,0.0
20190830190504,72.8108655,-159.54784119999997,0.7393279684996731,0.0,0.00788483109988411,0.0,0.0,0.0
20190830190828,72.81765809999997,-159.5313381,0.38128115210128144,0.0,0.004058626244469979,0.0,0.0,0.0
20190830191154,72.8244788,-159.5150112,0.5507695391497277,0.0,0.005823451959622202,0.0,0.0,0.0
20190830191522,72.83134240000003,-159.49910390000005,0.5160792552258548,0.0,0.005511938772288028,0.0,0.0,0.0
20190830191849,72.83822109999998,-159.4832017,0.7366106814948892,0.0,0.008034800285903367,0.0,0.0,0.0
20190830192216,72.845085,-159.4674815,0.5777733201218189,0.0,0.006497321339463609,0.0,0.0,0.0
20190830192543,72.85206559999997,-159.4517017,0.3709852471106569,0.0,0.005313326137065814,0.0,0.0,0.0
20190830192913,72.8589709,-159.4359141,0.548923101880489,0.0,0.00898609482716731,0.0,0.0,0.0
20190830193242,72.86598520000003,-159.4203691,0.4865051467158475,0.0,0.00809131598326889,0.0,0.0,0.0
20190830193612,72.8728632,-159.4045044,0.08081813236801555,0.0,0.06919289170102516,0.0,0.0,0.0
20190830193941,72.879726,-159.38817859999997,0.06697798299512012,0.0,0.04759242955269033,0.0,0.0,0.0
20190830194313,72.8866227,-159.3723015,0.035854204411441146,0.0,0.02497678904162532,0.0,0.0,0.0
20190830194643,72.8934394,-159.3560801,0.11480738979643434,0.0,0.05429768108027966,0.0,0.0,0.0
20190830195012,72.8992983,-159.3384917,0.14640699141657382,0.0,0.06133970786864189,0.0,0.0,0.0
20190830215335,72.9039494,-159.32452880000002,0.21064574207995462,0.0,0.07544362989017175,0.0,0.0,0.0
20190830215750,72.9112184,-159.3104447,0.4690102122164569,0.0,0.16806506356270604,0.0,0.0,0.0
20190830220115,72.91850629999998,-159.29695159999997,0.4644413499209592,0.0,0.1565537471542886,0.0,0.0,0.0
20190830220437,72.92106340000002,-159.2917582,0.7538191456174801,0.0,0.30558896654828827,0.0,0.0,0.0
20190830220933,72.9328667,-159.26796169999997,0.16273958974994895,0.0,0.0914433028621765,0.0,0.0,0.0
20190830221306,72.940053,-159.25370180000004,0.17939302380260902,0.0,0.08893562675804959,0.0,0.0,0.0
20190830221629,72.9473054,-159.239771,0.10258384092221452,0.0,0.050562016023307815,0.0,0.0,0.0
20190830221951,72.9545329,-159.2255509,0.0959348518855711,0.0,0.06291889439234452,0.0,0.0,0.0
20190830222313,72.9616671,-159.21100249999995,0.022023602989721877,0.0,0.014670626672541081,0.0,0.0,0.0
20190831002314,72.9594493,-159.2177188,0.04366664836835565,0.0,0.026885028402147446,0.0,0.0,0.0
20190831002633,72.96654029999998,-159.2025679,0.07360569263623633,0.0,0.053519658839226714,0.0,0.0,0.0
20190831002951,72.9735906,-159.1875255,0.12600391101976147,0.0,0.0928017369317034,0.0,0.0,0.0
20190831003309,72.9807322,-159.1727199,0.08916659114981412,0.0,0.06723526129880653,0.0,0.0,0.0
20190831003629,72.98790490000002,-159.1582355,0.12296627998620993,0.0,0.1068930240511634,0.0,0.0,0.0
20190831003947,72.9951439,-159.14407780000005,0.07045869192759505,0.0,0.04995546876928235,0.0,0.0,0.0
20190831004305,73.0023684,-159.13002340000003,0.04964995238897421,0.0,0.029657472081222817,0.0,0.0,0.0
20190831004623,73.0096262,-159.11608859999996,0.03619225664434789,0.0,0.019402725917625034,0.0,0.0,0.0
20190831004941,73.01695169999998,-159.10246,0.03259221341945613,0.0,0.025594982085516214,0.0,0.0,0.0
20190831005257,73.02422320000002,-159.0885264,0.22006560920821283,0.0,0.21578263542660361,0.0,0.0,0.0
20190831005612,73.03151559999998,-159.0747608,0.13375418738809228,0.0,0.1309545071639472,0.0,0.0,0.0
20190831005929,73.0388145,-159.0611915,0.07332451093959783,0.0,0.07201161809818706,0.0,0.0,0.0
20190831010244,73.04621170000001,-159.0474816,0.061786685969579355,0.0,0.06146340105992493,0.0,0.0,0.0
20190831010559,73.0535282,-159.0338531,0.05970891231135496,0.0,0.05857699645549527,0.0,0.0,0.0
20190831010912,73.060813,-159.02008769999995,0.06550385887972936,0.0,0.06509806281917753,0.0,0.0,0.0
20190831011226,73.06791,-159.0052717,0.06343309644087544,0.0,0.06295510368751916,0.0,0.0,0.0
20190831011541,73.0749473,-158.9894649,0.06963726533323547,0.0,0.06940942075901581,0.0,0.0,0.0
20190831011858,73.0819824,-158.9742471,0.06451971643330577,0.0,0.0637913407735271,0.0,0.0,0.0
20190831012211,73.0890243,-158.9587545,0.04327554519636384,0.0,0.04231303923680908,0.0,0.0,0.0
20190831012525,73.0958441,-158.94220090000005,0.05182194833500085,0.0,0.05163063206443929,0.0,0.0,0.0
20190831012838,73.1018796,-158.93752080000004,0.013583320537111433,0.0,0.013468713816907124,0.0,0.0,0.0
20190831030431,73.09554059999998,-158.91653440000005,0.08342746809388311,0.0,0.08336647737140665,0.0,0.0,0.0
20190831031051,73.0901145,-158.8945509,0.136204017701174,0.0,0.13543218025519102,0.0,0.0,0.0
20190831031651,73.0846499,-158.8731085,0.1126677515283303,0.0,0.11182061402418017,0.0,0.0,0.0
20190831032251,73.0789328,-158.8517309,0.2502777407439961,0.0,0.24814800488720481,0.0,0.0,0.0
20190831032853,73.07328079999998,-158.8305177,0.35743531707681975,0.0,0.35536713506236917,0.0,0.0,0.0
20190831033453,73.0676353,-158.80954509999995,0.6029747458848638,0.0,0.5940290389322748,0.0,0.0,0.0
20190831034049,73.06182559999998,-158.78886369999995,0.45372228535799664,0.0,0.4408525195539069,0.0,0.0,0.0
20190831034649,73.05600079999998,-158.7684727,0.49830286454572775,0.0,0.49317005728162805,0.0,0.0,0.0
20190831035249,73.0504198,-158.7472494,0.39798993910740593,0.0,0.38880561608148534,0.0,0.0,0.0
20190831035849,73.04500920000002,-158.7254464,0.3256244816117688,0.0,0.3201604256381994,0.0,0.0,0.0
20190831040449,73.0395176,-158.7040611,0.26334277960462377,0.0,0.25887677610224114,0.0,0.0,0.0
20190831041049,73.03401009999997,-158.68281100000004,0.4337220650883573,0.0,0.42792949362426214,0.0,0.0,0.0
20190831041649,73.0283612,-158.6617772,0.4303505327595274,0.0,0.4230740504498939,0.0,0.0,0.0
20190831042249,73.022669,-158.64078759999995,0.47316956461615667,0.0,0.46520461931166834,0.0,0.0,0.0
20190831042853,73.01703020000002,-158.62005359999995,0.3653097093408506,0.0,0.36122066091355787,0.0,0.0,0.0
20190831043449,73.01129329999998,-158.59898,0.5544236979637338,0.0,0.5503169626107741,0.0,0.0,0.0
20190831044048,73.0055383,-158.57844330000003,1.140163995246895,0.0,1.1385989116476334,0.0,0.0,0.0
20190831044650,72.99959059999998,-158.5577643,0.7760933086579015,0.0,0.7728487435110061,0.0,0.0,0.0
20190831045247,72.99379559999998,-158.5373247,0.28893888719294125,0.0,0.28632596298473456,0.0,0.0,0.0
20190831045848,72.987995,-158.5170961,0.23914364959652745,0.0,0.23858053660826894,0.0,0.0,0.0
20190831050448,72.9822132,-158.4968679,0.13213952326453615,0.0,0.12958140110423172,0.0,0.0,0.0
20190831051048,72.9767162,-158.47542119999997,0.21735293393219363,0.0,0.21597428247056955,0.0,0.0,0.0
20190831051658,72.9712374,-158.454133,0.3272135372352768,0.0,0.3247549202548452,0.0,0.0,0.0
20190831052308,72.9660691,-158.4318331,0.20512173522515154,0.0,0.2019219488197753,0.0,0.0,0.0
20190831052918,72.9609777,-158.4093124,0.25806101108868396,0.0,0.2564324066778315,0.0,0.0,0.0
20190831053508,72.9657167,-158.4020233,0.0024925335611505894,0.0,0.0024306366559970977,0.0,0.0,0.0
20190831054049,72.9603467,-158.4067533,0.04774546932010959,0.0,0.04774546932008116,0.0,0.0,0.0
20190831054749,72.9546515,-158.3846534,0.3361283542185311,0.0,0.3351331839271463,0.0,0.0,0.0
20190831055429,72.94908259999998,-158.3636856,0.37284628383349905,0.0,0.37112160938622263,0.0,0.0,0.0
20190831060019,72.94353079999998,-158.3423861,0.38809408998514405,0.0,0.38595113040644846,0.0,0.0,0.0
20190831060614,72.93804920000002,-158.3209994,0.5877285050229909,0.0,0.5842667494378238,0.0,0.0,0.0
20190831061214,72.93270720000002,-158.2994972,0.14439372722273153,0.0,0.14355608827376026,0.0,0.0,0.0
20190831061814,72.9272749,-158.27796750000005,0.17026969471788092,0.0,0.16763928107094314,0.0,0.0,0.0
20190831062424,72.92181459999998,-158.2567291,0.1794946948538278,0.0,0.17477427858396052,0.0,0.0,0.0
20190831063029,72.91631159999999,-158.2353971,0.1488798010384813,0.0,0.14652039244329923,0.0,0.0,0.0
20190831063634,72.91080600000002,-158.2141574,0.16833875141031146,0.0,0.16452157133472872,0.0,0.0,0.0
20190831064234,72.90525550000002,-158.19302130000003,0.31706916289060527,0.0,0.3147681415765887,0.0,0.0,0.0
20190831064839,72.89936,-158.17251169999997,0.244326012988977,0.0,0.24333922855542997,0.0,0.0,0.0
20190831065450,72.8935063,-158.15247030000003,0.16443216777857086,0.0,0.16260323718098119,0.0,0.0,0.0
20190831070100,72.8876598,-158.13245609999996,0.24868303356218854,0.0,0.24724471284735164,0.0,0.0,0.0
20190831070715,72.8817653,-158.1124427,0.16145834539221188,0.0,0.1597848335910969,0.0,0.0,0.0
20190831071330,72.87617270000001,-158.0915431,0.07351563920960949,0.0,0.07259705997673181,0.0,0.0,0.0
20190831071950,72.8706689,-158.0705716,0.07063720845633918,0.0,0.0704773366125352,0.0,0.0,0.0
20190831072610,72.8651873,-158.0489785,0.1268907989735764,0.0,0.12488327251805866,0.0,0.0,0.0
20190831073240,72.8598839,-158.0268148,0.18603267419453498,0.0,0.18491471219814007,0.0,0.0,0.0
20190831073905,72.8546098,-158.0051363,0.20961427218599138,0.0,0.2076942245230038,0.0,0.0,0.0
20190831074525,72.8492525,-157.9832494,0.17396385310544568,0.0,0.16961331849456818,0.0,0.0,0.0
20190831075150,72.8436985,-157.9622272,0.25058082412957056,0.0,0.2490466229658435,0.0,0.0,0.0
