"SHIP","SURVEY","CLAMS_EVENT_NUMBER","CLAMS_STATION_NUMBER","GRID_STATION_NAME","GEAR","NET_PARTITION","CATCH_SAMPLE_NUMBER","SPECIES_CODE","COMMON_NAME","SCIENTIFIC_NAME","SPECIES_SUBCATEGORY","TOTAL_WEIGHT_IN_HAUL","SAMPLED_WEIGHT","TOTAL_NUMBER_IN_HAUL","SAMPLED_NUMBER","FREQUENCY_EXPANSION","SAMPLED_IN_MIX","WHOLE_HAULED","COMMENTS"
174,2012001,98,"49","CH-H04","CanTrawl","Codend",532,40504,"Chrysaora melanaster","Chrysaora melanaster","None",25.88,0.11,235.2727,1,235.2727,0,1,""
174,2012001,98,"49","CH-H04","CanTrawl","Codend",533,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.054,0.054,3,3,1,0,1,""
174,2012001,98,"49","CH-H04","CanTrawl","Codend",534,20322,"Bering wolffish","Anarhichas orientalis","None",0.016,0.016,2,2,1,0,1,""
174,2012001,98,"49","CH-H04","CanTrawl","Codend",535,10140,"Bering flounder","Hippoglossoides robustus","None",0.002,0.002,1,1,1,0,1,""
174,2012001,98,"49","CH-H04","CanTrawl","Codend",536,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,4,4,1,0,1,""
174,2012001,98,"49","CH-H04","CanTrawl","Codend",537,21725,"Arctic cod","Boreogadus saida","Age 0",0.001,0.001,1,1,1,0,1,""
174,2012001,98,"49","CH-H04","CanTrawl","Codend",538,10210,"Yellowfin sole","Limanda aspera","None",0.001,0.001,2,2,1,0,1,""
174,2012001,98,"49","CH-H04","CanTrawl","Codend",540,40561,"Lions mane","Cyanea capillata","None",0.86,0.51,21.9216,13,1.6863,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",562,40504,"Chrysaora melanaster","Chrysaora melanaster","None",120.42,14.54,82.8198,10,8.282,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",563,21725,"Arctic cod","Boreogadus saida","Age 0",0.004,0.004,27,27,1,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",564,21725,"Arctic cod","Boreogadus saida","None",0.032,0.032,5,5,1,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",565,23807,"Slender eelblenny","Lumpenus fabricii","None",0.002,0.002,11,11,1,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",566,20322,"Bering wolffish","Anarhichas orientalis","None",0.014,0.014,1,1,1,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",568,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.001,0.001,1,1,1,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",569,21735,"Saffron cod","Eleginus gracilis","Age 0",0.001,0.001,1,1,1,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",570,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,2,2,1,0,1,""
174,2012001,101,"50","CH-I04","CanTrawl","Codend",571,40561,"Lions mane","Cyanea capillata","None",0.36,0.34,5.2941,5,1.0588,0,1,""
174,2012001,102,"51","Midwater8","CanTrawl","Codend",576,40504,"Chrysaora melanaster","Chrysaora melanaster","None",33.48,11.44,20.486,7,2.9266,0,1,""
174,2012001,102,"51","Midwater8","CanTrawl","Codend",577,21725,"Arctic cod","Boreogadus saida","None",0.01,0.01,1,1,1,0,1,""
174,2012001,102,"51","Midwater8","CanTrawl","Codend",578,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,1,1,1,0,1,""
174,2012001,102,"51","Midwater8","CanTrawl","Codend",579,20322,"Bering wolffish","Anarhichas orientalis","None",0.022,0.022,2,2,1,0,1,""
174,2012001,102,"51","Midwater8","CanTrawl","Codend",580,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.008,0.008,1,1,1,0,1,""
174,2012001,102,"51","Midwater8","CanTrawl","Codend",581,21725,"Arctic cod","Boreogadus saida","Age 0",1.862,0.042,2216.6667,50,44.3333,0,1,""
174,2012001,102,"51","Midwater8","CanTrawl","Codend",583,40561,"Lions mane","Cyanea capillata","None",0.23,0.06,3.8333,1,3.8333,0,1,""
174,2012001,106,"53","CH-I03","CanTrawl","Codend",602,40504,"Chrysaora melanaster","Chrysaora melanaster","None",31.48,7.68,24.5937,6,4.099,0,1,""
174,2012001,106,"53","CH-I03","CanTrawl","Codend",604,40561,"Lions mane","Cyanea capillata","None",0.61,0.26,16.4231,7,2.3462,0,1,""
174,2012001,106,"53","CH-I03","CanTrawl","Codend",605,23041,"Capelin","Mallotus villosus","None",1.324,0.286,231.4685,50,4.6294,0,1,""
174,2012001,106,"53","CH-I03","CanTrawl","Codend",606,23807,"Slender eelblenny","Lumpenus fabricii","None",0.004,0.004,10,10,1,0,1,""
174,2012001,106,"53","CH-I03","CanTrawl","Codend",607,20202,"sand lance unid.","Ammodytes sp.","None",0.004,0.004,2,2,1,0,1,""
174,2012001,106,"53","CH-I03","CanTrawl","Codend",609,10115,"Greenland turbot","Reinhardtius hippoglossoides","None",0.002,0.002,1,1,1,0,1,""
174,2012001,106,"53","CH-I03","CanTrawl","Codend",612,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.002,0.002,2,2,1,0,1,""
174,2012001,108,"55","Midwater9","CanTrawl","Codend",619,23041,"Capelin","Mallotus villosus","None",0.562,0.226,121.8496,49,2.4867,0,1,""
174,2012001,108,"55","Midwater9","CanTrawl","Codend",620,21725,"Arctic cod","Boreogadus saida","Age 0",0.074,0.04,48.1,26,1.85,0,1,""
174,2012001,108,"55","Midwater9","CanTrawl","Codend",621,21735,"Saffron cod","Eleginus gracilis","Age 0",0.001,0.001,1,1,1,0,1,""
174,2012001,108,"55","Midwater9","CanTrawl","Codend",622,20322,"Bering wolffish","Anarhichas orientalis","None",0.022,0.022,2,2,1,0,1,""
174,2012001,108,"55","Midwater9","CanTrawl","Codend",623,40504,"Chrysaora melanaster","Chrysaora melanaster","None",48.712,48.712,0,0,1,0,1,""
174,2012001,108,"55","Midwater9","CanTrawl","Codend",625,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,3,3,1,0,1,""
174,2012001,108,"55","Midwater9","CanTrawl","Codend",626,20202,"sand lance unid.","Ammodytes sp.","None",0.008,0.008,8,8,1,0,1,""
174,2012001,108,"55","Midwater9","CanTrawl","Codend",629,40561,"Lions mane","Cyanea capillata","None",0.042,0.042,3,3,1,0,1,""
174,2012001,111,"56","CH-I02","CanTrawl","Codend",642,40504,"Chrysaora melanaster","Chrysaora melanaster","None",21.374,6.38,10.0505,3,3.3502,0,1,""
174,2012001,111,"56","CH-I02","CanTrawl","Codend",643,23041,"Capelin","Mallotus villosus","None",3.02,0.18,838.8889,50,16.7778,0,1,""
174,2012001,111,"56","CH-I02","CanTrawl","Codend",644,21110,"Pacific herring","Clupea pallasi","None",1.37,1.37,9,9,1,0,1,""
174,2012001,111,"56","CH-I02","CanTrawl","Codend",645,40561,"Lions mane","Cyanea capillata","None",0.44,0.21,8.381,4,2.0952,0,1,""
174,2012001,111,"56","CH-I02","CanTrawl","Codend",647,20202,"sand lance unid.","Ammodytes sp.","None",0.05,0.05,31,31,1,0,1,""
174,2012001,111,"56","CH-I02","CanTrawl","Codend",648,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.008,0.008,3,3,1,0,1,""
174,2012001,111,"56","CH-I02","CanTrawl","Codend",649,10211,"Longhead dab","Limanda proboscidea","None",0.001,0.001,1,1,1,0,1,""
174,2012001,115,"58","CH-I01","CanTrawl","Codend",662,40504,"Chrysaora melanaster","Chrysaora melanaster","None",92.78,15.08,55.3727,9,6.1525,0,1,""
174,2012001,115,"58","CH-I01","CanTrawl","Codend",664,20202,"sand lance unid.","Ammodytes sp.","None",0.028,0.028,15,15,1,0,1,""
174,2012001,115,"58","CH-I01","CanTrawl","Codend",665,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.004,0.004,7,7,1,0,1,""
174,2012001,115,"58","CH-I01","CanTrawl","Codend",666,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.002,0.002,3,3,1,0,1,""
174,2012001,115,"58","CH-I01","CanTrawl","Codend",667,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,1,1,1,0,1,""
174,2012001,118,"59","CH-J01","CanTrawl","Codend",673,40504,"Chrysaora melanaster","Chrysaora melanaster","None",2.06,2.06,0,0,1,0,1,""
174,2012001,118,"59","CH-J01","CanTrawl","Codend",675,20041,"Veteran poacher","Podothecus veternus","None",0.001,0.001,1,1,1,0,1,""
174,2012001,118,"59","CH-J01","CanTrawl","Codend",676,20322,"Bering wolffish","Anarhichas orientalis","None",0.048,0.048,3,3,1,0,1,""
174,2012001,118,"59","CH-J01","CanTrawl","Codend",677,21735,"Saffron cod","Eleginus gracilis","Age 0",0.002,0.002,1,1,1,0,1,""
174,2012001,118,"59","CH-J01","CanTrawl","Codend",678,20202,"sand lance unid.","Ammodytes sp.","None",0.002,0.002,2,2,1,0,1,""
174,2012001,118,"59","CH-J01","CanTrawl","Codend",679,45000,"Comb jelly unident.","Ctenophora (phylum)","None",0.028,0.028,0,0,1,0,1,""
174,2012001,122,"61","CH-J02","CanTrawl","Codend",682,40504,"Chrysaora melanaster","Chrysaora melanaster","None",55.37,9.71,45.6189,8,5.7024,0,1,""
174,2012001,122,"61","CH-J02","CanTrawl","Codend",684,23804,"Arctic shanny","Stichaeus punctatus","None",0.001,0.001,1,1,1,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",686,40504,"Chrysaora melanaster","Chrysaora melanaster","None",27.08,2.79,38.8244,4,9.7061,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",687,23041,"Capelin","Mallotus villosus","None",0.278,0.104,66.8269,25,2.6731,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",688,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,1,1,1,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",689,20322,"Bering wolffish","Anarhichas orientalis","None",0.008,0.008,1,1,1,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",690,40561,"Lions mane","Cyanea capillata","None",0.066,0.066,0,0,1,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",691,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.001,0.001,1,1,1,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",692,98070,"Salps unident.","Thaliacea unident.","None",0.002,0.002,0,0,1,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",693,21725,"Arctic cod","Boreogadus saida","Age 0",0.006,0.006,10,10,1,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",694,23804,"Arctic shanny","Stichaeus punctatus","None",0.001,0.001,1,1,1,0,1,""
174,2012001,123,"62","Midwater10","CanTrawl","Codend",695,45000,"Comb jelly unident.","Ctenophora (phylum)","None",0.542,0.542,0,0,1,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",702,40504,"Chrysaora melanaster","Chrysaora melanaster","None",30.05,30.05,0,0,1,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",703,21725,"Arctic cod","Boreogadus saida","Age 0",1.206,0.058,1039.6552,50,20.7931,0,1,"Found a discrepancy with the measure basket weight for age 0 arctic cod.  Entered weight was 0.238kg which makes an average weight of roughly 5g.  This is approximately 5 times too high.  Replacing the measure weight with that of midwater trawl station 66 haul 129 to correct fish caught estimate."
174,2012001,125,"64","Midwater11","CanTrawl","Codend",704,23041,"Capelin","Mallotus villosus","None",1.146,0.12,286.5,30,9.55,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",705,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.018,0.01,45,25,1.8,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",706,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.004,0.004,6,6,1,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",707,20322,"Bering wolffish","Anarhichas orientalis","None",0.018,0.018,2,2,1,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",708,40561,"Lions mane","Cyanea capillata","None",0.814,0.126,6.4603,1,6.4603,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",709,20202,"sand lance unid.","Ammodytes sp.","None",0.008,0.008,5,5,1,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",710,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,2,2,1,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",711,22238,"Liparis tunicatus","Liparis tunicatus","None",0.001,0.001,1,1,1,0,1,""
174,2012001,125,"64","Midwater11","CanTrawl","Codend",712,21300,"Sculpin unident.","Cottidae","None",0.001,0.001,1,1,1,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",722,40504,"Chrysaora melanaster","Chrysaora melanaster","None",14.75,6.44,6.8711,3,2.2904,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",723,40561,"Lions mane","Cyanea capillata","None",0.368,0.2,7.36,4,1.84,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",724,21110,"Pacific herring","Clupea pallasi","None",0.306,0.306,3,3,1,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",725,21725,"Arctic cod","Boreogadus saida","Age 0",0.56,0.032,700,40,17.5,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",726,23041,"Capelin","Mallotus villosus","None",0.142,0.07,30.4286,15,2.0286,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",727,23041,"Capelin","Mallotus villosus","None",0.006,0.006,7,7,1,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",728,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.001,0.001,5,5,1,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",729,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,7,7,1,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",730,23804,"Arctic shanny","Stichaeus punctatus","None",0.001,0.001,3,3,1,0,1,""
174,2012001,128,"65","CH-J03","CanTrawl","Codend",731,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,9,9,1,0,1,""
174,2012001,129,"66","Midwater12","CanTrawl","Codend",740,21725,"Arctic cod","Boreogadus saida","Age 0",2.678,0.058,2308.6207,50,46.1724,0,1,"Use this samples measure weight to fix discrepancy in MWT 64.  Haul 125."
174,2012001,129,"66","Midwater12","CanTrawl","Codend",741,40504,"Chrysaora melanaster","Chrysaora melanaster","None",57.42,22.03,18.2451,7,2.6064,0,1,""
174,2012001,129,"66","Midwater12","CanTrawl","Codend",742,21725,"Arctic cod","Boreogadus saida","None",0.124,0.124,3,3,1,0,1,""
174,2012001,129,"66","Midwater12","CanTrawl","Codend",743,20051,"Arctic alligatorfish","Ulcina olrikii","None",0.001,0.001,1,1,1,0,1,""
174,2012001,129,"66","Midwater12","CanTrawl","Codend",744,20322,"Bering wolffish","Anarhichas orientalis","None",0.012,0.012,1,1,1,0,1,""
174,2012001,129,"66","Midwater12","CanTrawl","Codend",745,23807,"Slender eelblenny","Lumpenus fabricii","None",0.002,0.002,5,5,1,0,1,""
174,2012001,129,"66","Midwater12","CanTrawl","Codend",746,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,2,2,1,0,1,""
174,2012001,129,"66","Midwater12","CanTrawl","Codend",747,23041,"Capelin","Mallotus villosus","None",0.014,0.014,2,2,1,0,1,""
174,2012001,129,"66","Midwater12","CanTrawl","Codend",748,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.001,0.001,2,2,1,0,1,""
174,2012001,133,"68","CH-J04","CanTrawl","Codend",762,40504,"Chrysaora melanaster","Chrysaora melanaster","None",46.67,7.84,17.8584,3,5.9528,0,1,""
174,2012001,133,"68","CH-J04","CanTrawl","Codend",764,21725,"Arctic cod","Boreogadus saida","None",0.012,0.012,1,1,1,0,1,""
174,2012001,133,"68","CH-J04","CanTrawl","Codend",765,21725,"Arctic cod","Boreogadus saida","Age 0",0.036,0.012,93,31,3,0,1,""
174,2012001,133,"68","CH-J04","CanTrawl","Codend",766,23807,"Slender eelblenny","Lumpenus fabricii","None",0.036,0.006,144,24,6,0,1,""
174,2012001,133,"68","CH-J04","CanTrawl","Codend",768,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,7,7,1,0,1,""
174,2012001,133,"68","CH-J04","CanTrawl","Codend",769,21735,"Saffron cod","Eleginus gracilis","Age 0",0.001,0.001,1,1,1,0,1,""
174,2012001,133,"68","CH-J04","CanTrawl","Codend",770,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.001,0.001,1,1,1,0,1,""
174,2012001,135,"70","Midwater13","CanTrawl","Codend",776,23041,"Capelin","Mallotus villosus","None",1.74,0.26,294.4615,44,6.6923,0,1,""
174,2012001,135,"70","Midwater13","CanTrawl","Codend",777,21725,"Arctic cod","Boreogadus saida","Age 0",1.346,0.046,1346,46,29.2609,0,1,""
174,2012001,135,"70","Midwater13","CanTrawl","Codend",778,40504,"Chrysaora melanaster","Chrysaora melanaster","None",382.44,120.56,158.6098,50,3.1722,0,1,""
174,2012001,135,"70","Midwater13","CanTrawl","Codend",779,40561,"Lions mane","Cyanea capillata","None",0.262,0.262,5,5,1,0,1,""
174,2012001,135,"70","Midwater13","CanTrawl","Codend",780,20322,"Bering wolffish","Anarhichas orientalis","None",0.012,0.012,1,1,1,0,1,""
174,2012001,135,"70","Midwater13","CanTrawl","Codend",781,23807,"Slender eelblenny","Lumpenus fabricii","None",0.004,0.004,13,13,1,0,1,""
174,2012001,135,"70","Midwater13","CanTrawl","Codend",782,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,1,1,1,0,1,""
174,2012001,138,"71","CH-J05","CanTrawl","Codend",802,40504,"Chrysaora melanaster","Chrysaora melanaster","None",42.56,16.11,21.1347,8,2.6418,0,1,""
174,2012001,138,"71","CH-J05","CanTrawl","Codend",803,23807,"Slender eelblenny","Lumpenus fabricii","None",0.002,0.002,9,9,1,0,1,""
174,2012001,138,"71","CH-J05","CanTrawl","Codend",804,21725,"Arctic cod","Boreogadus saida","Age 0",0.016,0.002,320,40,8,0,1,""
174,2012001,138,"71","CH-J05","CanTrawl","Codend",805,40561,"Lions mane","Cyanea capillata","None",0.21,0.21,3,3,1,0,1,""
174,2012001,138,"71","CH-J05","CanTrawl","Codend",806,20322,"Bering wolffish","Anarhichas orientalis","None",0.032,0.032,3,3,1,0,1,""
174,2012001,138,"71","CH-J05","CanTrawl","Codend",807,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.002,0.002,1,1,1,0,1,""
174,2012001,138,"71","CH-J05","CanTrawl","Codend",808,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.001,0.001,4,4,1,0,1,""
174,2012001,138,"71","CH-J05","CanTrawl","Codend",809,23041,"Capelin","Mallotus villosus","None",0.758,0.124,152.8226,25,6.1129,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",822,23041,"Capelin","Mallotus villosus","None",0.442,0.22,104.4727,52,2.0091,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",823,40504,"Chrysaora melanaster","Chrysaora melanaster","None",14.126,1.666,8.479,1,8.479,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",824,20202,"sand lance unid.","Ammodytes sp.","None",0.012,0.012,3,3,1,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",825,23807,"Slender eelblenny","Lumpenus fabricii","None",0.004,0.004,19,19,1,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",827,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.018,0.018,36,36,1,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",828,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.006,0.006,2,2,1,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",829,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,1,1,1,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",830,40561,"Lions mane","Cyanea capillata","None",0.048,0.048,0,0,1,0,1,""
174,2012001,142,"73","CH-J06","CanTrawl","Codend",831,21735,"Saffron cod","Eleginus gracilis","Age 0",0.004,0.004,8,8,1,0,1,""
174,2012001,146,"75","CH-K08","CanTrawl","Codend",842,23041,"Capelin","Mallotus villosus","None",0.036,0.036,7,7,1,0,1,""
174,2012001,146,"75","CH-K08","CanTrawl","Codend",843,40504,"Chrysaora melanaster","Chrysaora melanaster","None",20.15,2.68,22.556,3,7.5187,0,1,""
174,2012001,146,"75","CH-K08","CanTrawl","Codend",844,23807,"Slender eelblenny","Lumpenus fabricii","None",0.11,0.01,297,27,11,0,1,""
174,2012001,146,"75","CH-K08","CanTrawl","Codend",846,40561,"Lions mane","Cyanea capillata","None",0.222,0.018,24.6667,2,12.3333,0,1,""
174,2012001,146,"75","CH-K08","CanTrawl","Codend",847,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,4,4,1,0,1,""
174,2012001,150,"77","CH-K07","CanTrawl","Codend",862,40504,"Chrysaora melanaster","Chrysaora melanaster","None",40.83,1.17,104.6923,3,34.8974,0,1,""
174,2012001,150,"77","CH-K07","CanTrawl","Codend",863,20322,"Bering wolffish","Anarhichas orientalis","None",0.03,0.03,2,2,1,0,1,""
174,2012001,150,"77","CH-K07","CanTrawl","Codend",864,40561,"Lions mane","Cyanea capillata","None",0.262,0.262,0,0,1,0,1,""
174,2012001,151,"78","Midwater14","CanTrawl","Codend",867,40504,"Chrysaora melanaster","Chrysaora melanaster","None",29.53,4.14,14.2657,2,7.1329,0,1,""
174,2012001,151,"78","Midwater14","CanTrawl","Codend",868,21725,"Arctic cod","Boreogadus saida","Age 0",1.524,0.042,1959.4286,54,36.2857,0,1,"GENETICS "
174,2012001,151,"78","Midwater14","CanTrawl","Codend",869,20322,"Bering wolffish","Anarhichas orientalis","None",0.016,0.016,1,1,1,0,1,""
174,2012001,151,"78","Midwater14","CanTrawl","Codend",870,40561,"Lions mane","Cyanea capillata","None",1.386,0.734,18.8828,10,1.8883,0,1,""
174,2012001,151,"78","Midwater14","CanTrawl","Codend",871,45000,"Comb jelly unident.","Ctenophora (phylum)","None",0.004,0.004,0,0,1,0,1,""
174,2012001,151,"78","Midwater14","CanTrawl","Codend",872,21725,"Arctic cod","Boreogadus saida","None",0.002,0.002,1,1,1,0,1,""
174,2012001,154,"79","CH-K06","CanTrawl","Codend",882,40504,"Chrysaora melanaster","Chrysaora melanaster","None",31.01,2.96,10.4764,1,10.4764,0,1,""
174,2012001,154,"79","CH-K06","CanTrawl","Codend",884,45000,"Comb jelly unident.","Ctenophora (phylum)","None",0.064,0.064,0,0,1,0,1,""
174,2012001,154,"79","CH-K06","CanTrawl","Codend",885,20322,"Bering wolffish","Anarhichas orientalis","None",0.012,0.012,1,1,1,0,1,""
174,2012001,156,"81","Midwater15","CanTrawl","Codend",922,40504,"Chrysaora melanaster","Chrysaora melanaster","None",101.33,34.09,38.6415,13,2.9724,0,1,""
174,2012001,156,"81","Midwater15","CanTrawl","Codend",924,21725,"Arctic cod","Boreogadus saida","Age 0",1.96,0.34,3049.5294,529,5.7647,0,1,"GENETICS 150AGE0  SAVED "
174,2012001,156,"81","Midwater15","CanTrawl","Codend",925,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,1,1,1,0,1,""
174,2012001,156,"81","Midwater15","CanTrawl","Codend",926,23041,"Capelin","Mallotus villosus","None",0.002,0.002,2,2,1,0,1,""
174,2012001,156,"81","Midwater15","CanTrawl","Codend",927,40561,"Lions mane","Cyanea capillata","None",1.352,0.71,3.8085,2,1.9042,0,1,""
174,2012001,156,"81","Midwater15","CanTrawl","Codend",928,45000,"Comb jelly unident.","Ctenophora (phylum)","None",0.006,0.006,0,0,1,0,1,"LIGHT PINK JELLY W STARFISH LIKE  design internally."
174,2012001,156,"81","Midwater15","CanTrawl","Codend",929,21725,"Arctic cod","Boreogadus saida","None",0.026,0.026,3,3,1,0,1,""
174,2012001,159,"82","CH-K05","CanTrawl","Codend",934,40504,"Chrysaora melanaster","Chrysaora melanaster","None",25.32,3.9,32.4615,5,6.4923,0,1,""
