StationID,Year,ArcticEis_Station,StationNumber,EventStartDate (GMT),Latitude,Longitude,LatitudeStart DD,LongitudeStart DD,BottomDepth (m),Depth (m),PrimarySalinity PSU,PrimaryTemperature deg. C,ChlorophyllA ug/L,BeamTransmisson %,PARIrradiance uE,PrimaryOxygenSat %,SigmaTheta kg/m3,PO4 uM,SiO4 uM,NO3 uM,NO2 uM,NH4 uM,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,35,32.4522,1.6908,0.464361327,92.4501,1.4504,108.306,25.953,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,36,32.4524,1.6908,0.215646739,92.6187,1.2736,108.2979,25.953,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,37,32.4527,1.6884,0.402964008,92.428,1.159,108.313,25.953,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,38,32.4531,1.6791,0.388345599,91.6468,1.0462,108.0519,25.954,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,39,32.4541,1.6674,0.371105958,91.3225,0.89971,108.1457,25.956,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,40,32.4546,1.662,0.418893034,91.5441,0.78793,108.1431,25.957,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,41,32.4555,1.6598,0.484020567,91.5312,0.6946,108.0519,25.958,0.9513402,8.123585,2.544737,0.0587247,1.859616,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,42,32.4646,1.6052,0.517290049,91.7442,0.61381,107.2089,25.969,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,43,32.4811,1.4634,0.756830326,90.9576,0.5673,105.5499,25.991,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,44,32.4853,1.4253,0.94162718,88.9122,0.49945,105.1227,25.997,1.12651,11.15744,3.719148,0.06851062,2.26085,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,45,32.487,1.4127,0.815404779,87.4042,0.42497,105.0711,25.999,,,,,,,,,
'2012080100901,2012,CH-B01,9,8/9/2012,67.00,-169.00,66.502,-168.505,52,46,32.4863,1.415,1.571932655,87.4798,0.35199,105.074,25.999,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,0,31.9274,4.3323,1.105252546,92.2133,25.042,111.4808,25.31,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,1,31.9274,4.3323,1.105252546,92.2133,25.042,111.4808,25.31,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,2,31.9274,4.3323,1.105252546,92.2133,25.042,111.4808,25.31,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,3,31.9272,4.3326,0.681318681,92.9338,17.273,111.708,25.31,0.6638462,5.776833,2.251986,0.04895621,1.18474,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,4,31.928,4.3334,0.683939913,93.059,13.976,111.755,25.31,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,5,31.928,4.3334,0.779816514,92.5903,12.314,111.5653,25.31,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,6,31.928,4.3334,0.688275028,93.488,11.368,111.6135,25.31,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,7,31.928,4.334,0.791410424,93.4017,9.9841,111.6176,25.31,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,8,31.9281,4.331,1.030144168,93.429,8.3828,111.646,25.311,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,9,31.9282,4.3311,1.36838391,93.3056,7.2429,111.7493,25.311,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,10,31.9279,4.332,0.828712572,93.3024,7.2235,111.7627,25.31,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,11,31.928,4.3325,0.792216957,93.53,6.4765,111.7882,25.311,0.6481807,5.776837,2.251987,0.04895625,0.7245524,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,12,31.928,4.3325,0.802399435,92.8551,5.6666,111.6468,25.311,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,13,31.9288,4.3256,0.837080351,93.1237,4.9696,111.8488,25.312,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,14,31.94167,4.3161,0.878415163,92.6965,3.9563,112.4897,25.323,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,15,31.9557,4.1449,0.660651275,92.8324,3.346154,112.4106,25.351,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,16,32.0244,3.6408,1.219578587,92.4059,2.7766,112.7723,25.454,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,17,32.06378,3.1,2.402134288,91.3817,2.5151,111.0776,25.533,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,18,32.1446,2.6436,2.085794939,88.1473,1.5784,111.0191,25.636,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,19,32.20609,2.3943,0.903417683,90.2804,1.3753,108.1648,25.704,0.9426782,6.852282,1.957795,0.04894487,1.859905,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,20,32.2467,2.0185,0.806532917,91.2109,1.6453,106.9371,25.765,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,21,32.3125,1.6111,0.70964815,89.83,1.7332,103.625,25.846,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,22,32.3317,1.5125,0.52354068,85.9453,1.6109,103.1753,25.868,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,23,32.3315,1.5027,0.536747656,84.9003,1.3676,102.8085,25.869,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,24,32.3315,1.4893,0.45861478,83.4506,1.2365,102.6292,25.87,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,25,32.3315,1.4862,0.418187317,82.5308,1.0444,102.5433,25.87,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,26,32.3316,1.4838,0.488557314,82.7823,0.84945,102.4327,25.87,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,27,32.3314,1.4822,0.407198306,83.0606,0.70563,102.4746,25.87,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,28,32.33122,1.4847,0.374735356,82.7997,0.5911,102.4865,25.87,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,29,32.33104,1.4851,0.462748261,82.2851,0.48066,102.4278,25.869,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,30,32.33085,1.4851,0.480693618,82.2604,0.4071,102.5224,25.869,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,31,32.33067,1.4841,0.493799778,82.6421,0.33828,102.4325,25.869,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,32,32.33049,1.4842,0.403266458,82.387,0.2797,102.4218,25.869,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,33,32.33031,1.4844,0.391571731,81.9438,0.23056,102.423,25.869,,,,,,,,,
'2012080101001,2012,CH-C01,10,8/9/2012,67.00,-168.00,67.005,-168.49,39,34,32.33012,1.485,0.425446114,82.2006,0.19582,102.4952,25.869,1.026799,10.1799,1.664022,0.04894182,2.897356,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,0,30.3743,8.2667,1.440467789,62.6778,,106.2987,23.606,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,1,30.3743,8.2667,1.440467789,62.6778,,106.2987,23.606,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,2,30.3743,8.2667,1.440467789,62.6778,277.4038,106.2987,23.606,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,3,30.37304,8.2669,1.775582216,72.0327,255.7692,106.4521,23.605,0.4391556,9.018373,0.1960516,0.01960516,0.186249,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,4,30.37178,8.267,2.007561246,74.0737,211.39,106.5629,23.604,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,5,30.37052,8.2676,2.298316363,79.2721,186.85,106.1332,23.603,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,6,30.36926,8.2685,2.398427261,84.4293,144.51,105.977,23.602,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,7,30.368,8.2683,2.596330275,87.3229,116.2,106.1593,23.601,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,8,30.3694,8.2678,2.709446517,87.9274,93.663,106.2731,23.602,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,9,30.3696,8.2676,2.778304265,87.7972,80.974,106.1152,23.602,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,10,30.3683,8.2708,2.69744934,87.9751,78.468,106.1133,23.601,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,11,30.3679,8.2713,2.724669826,87.7712,63.177,106.141,23.601,0.438176,9.018388,0.1960519,0.01960519,0.2744727,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,12,30.3669,8.2727,2.697650973,87.5189,56.121,106.1018,23.6,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,13,30.3671,8.2723,2.5479383,87.1578,55.186,106.1261,23.6,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,14,30.383,8.2486,3.013005343,86.9485,47.96,106.1927,23.616,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,15,30.4506,8.1597,3.397923178,86.4123,40.99,105.9677,23.681,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,16,30.7668,7.884,2.975098296,86.6317,33.997,106.9068,23.968,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,17,30.89782,7.848077,2.748865813,87.2476,29.926,107.3156,24.076,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,18,30.926,7.8377,2.675975401,87.5769,24.985,107.508,24.099,0.5193265,8.13285,0.4899307,0.02939584,1.469792,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,19,30.9514,7.8192,2.52202843,87.6188,20.869,107.765,24.122,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,20,31.0542,7.6433,1.550861982,88.6967,20.449,107.3235,24.227,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,21,31.1618,7.45,1.379776187,89.9679,17.151,107.5657,24.337,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,22,31.17782,7.3843,1.249117855,90.6807,10.629,106.8234,24.359,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,23,31.185,7.3041,1.166044964,91.2199,7.2876,106.7828,24.375,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,24,31.189,7.2058,0.969452566,90.2151,8.1296,105.727,24.392,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,25,31.2897,7.0593,0.953120274,88.2858,11.331,105.3879,24.49,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,26,31.3082,7.0318,1.023490271,87.9449,9.441,105.9787,24.508,0.4525662,6.857063,0.3918322,0.03918321,0.9110098,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,27,31.3081,7.0292,0.994152636,87.8207,7.1522,106.2567,24.509,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,28,31.3089,7.0285,0.985381591,87.9615,3.7037,106.0227,24.509,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,29,31.3155,7.0028,0.782336929,88.293,3.9749,106.2555,24.518,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,30,31.332,6.7445,0.406694223,89.5664,5.034,103.8691,24.564,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,31,31.3947,6.5137,0.299727795,90.4389,4.5379,102.7298,24.643,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,32,31.4192,6.3962,0.255066035,89.0867,4.3402,102.1369,24.677,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,33,31.44166,6.2959,0.200826696,85.1334,2.9522,101.1876,24.707,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,34,31.4686,6.1647,0.153342071,82.9703,2.7303,100.8095,24.744,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,35,31.4873,6.0482,0.12239137,80.4054,2.6056,98.15678,24.773,,,,,,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,36,31.5247,5.88,0.093053735,76.1142,2.2444,97.65882,24.822,0.7874511,11.94888,1.077358,0.06855917,3.183104,,,,
'2012080101301,2012,CH-C02,13,8/9/2012,67.00,-167.00,67,-167.168,39,37,31.5568,5.7627,0.063615284,74.7797,1.7323,97.28739,24.861,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,0,28.479,9.9044,1.762677689,88.298,,104.8592,21.881,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,1,28.479,9.9044,1.762677689,88.298,,104.8592,21.881,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,2,28.479,9.9044,1.762677689,88.298,70.824,104.8592,21.881,0.364186,11.97593,0.09816334,0,0.2159593,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,3,28.4806,9.902,1.801895352,88.2598,57.011,104.6163,21.883,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,4,28.4786,9.9053,1.791914508,88.6476,45.627,104.6598,21.88,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,5,28.4767,9.9065,1.785361428,89.0289,35.627,104.5998,21.879,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,6,28.4774,9.908,1.801693719,89.1466,25.878,104.8701,21.879,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,7,28.4768,9.9085,1.840004033,89.1767,21.309,104.6731,21.879,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,8,28.4754,9.9094,1.861881238,89.1299,17.756,104.9814,21.877,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,9,28.4758,9.9088,1.846355479,89.0939,13.915,104.7805,21.878,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,10,28.48,9.9052,1.842927714,89.0973,10.944,104.687,21.882,0.3700692,11.77939,0.09816159,0,0.09816159,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,11,28.5277,9.8549,1.979937494,82.9069,8.8558,104.1154,21.927,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,12,28.6763,9.6808,2.161609033,66.6302,7.1766,103.669,22.069,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,13,28.7723,9.51,2.260711765,83.8156,5.8966,103.1479,22.171,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,14,29.0253,9.3088,2.247101522,84.9855,4.9174,103.2466,22.398,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,15,29.0372,9.2903,2.121383204,91.4009,4.2228,102.6805,22.411,,,,,,,,,
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,16,29.1121,9.2375,2.084081057,90.9115,3.701,102.7145,22.477,,,,,,,,,0
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,17,29.177,9.1688,2.083173707,90.1362,3.1875,103.1015,22.538,,,,,,,,,1
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,18,29.2465,9.1306,2.187216453,89.6485,2.7105,102.9898,22.598,,,,,,,,,2
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,19,29.3536,9.0801,1.678697449,89.2247,2.2933,103.1607,22.689,,,,,,,,,3
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,20,29.4122,9.0192,1.4508519,88.4578,1.918,102.094,22.744,0.4590196,11.57357,0.1961622,0.01961622,0.5688704,,,,4
'2012080101501,2012,CH-C03,15,8/10/2012,67.00,-166.00,67.009,-165.907,24,21,29.45859,8.968847,1.364498437,87.15385,1.5002,101.7506,22.788,,,,,,,,,5
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,0,30.21705,9.136539,1.291662466,88.8215,,107.1313,23.355,,,,,,,,,6
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,1,30.21759,9.137171,1.291662466,88.8215,,107.1333,23.356,,,,,,,,,7
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,2,30.21812,9.137803,1.291662466,88.8215,90.89,107.1352,23.356,0.2980324,7.940996,0.09803698,0,0,,,,8
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,3,30.21866,9.138435,1.411533421,89.8085,68.601,107.4689,23.356,,,,,,,,,9
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,4,30.2192,9.139068,1.445609436,89.7558,52.015,107.1683,23.357,,,,,,,,,10
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,5,30.2175,9.1397,1.421917532,89.8215,40.368,107.3495,23.355,,,,,,,,,11
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,6,30.22397,9.125,1.466780925,89.6766,32.082,107.1839,23.362,,,,,,,,,12
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,7,30.23551,9.1172,1.440669422,89.656,25.893,107.0815,23.373,,,,,,,,,13
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,8,30.2463,9.0364,1.507309205,89.5611,20.887,107.2354,23.393,,,,,,,,,14
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,9,30.2501,9.0269,1.573344087,89.6698,16.971,107.2358,23.398,,,,,,,,,15
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,10,30.25397,8.998076,1.601875189,89.1119,13.903,107.0281,23.405,,,,,,,,,16
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,11,30.2647,8.9787,1.596431092,88.7566,11.517,106.841,23.416,0.3215606,7.646868,0.09803676,0.009803676,1.284281,,,,17
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,12,30.3181,8.8311,1.669220688,89.0862,9.6467,106.3945,23.48,,,,,,,,,18
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,13,30.42243,8.5295,1.852102026,88.7847,8.1098,106.6271,23.606,,,,,,,,,19
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,14,30.4396,8.4993,2.072285513,88.4411,6.7996,106.5285,23.624,,,,,,,,,20
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,15,30.4574,8.4808,2.173707027,88.8009,5.7214,106.5278,23.641,,,,,,,,,21
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,16,30.5036,8.4698,2.236616594,89.119,4.8357,106.2758,23.678,,,,,,,,,22
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,17,30.5227,8.3898,2.12329872,88.6837,4.1539,105.1736,23.705,,,,,,,,,23
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,18,30.622,8.0396,2.073797762,89.1103,3.562,105.3348,23.833,,,,,,,,,24
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,19,30.816,7.8871,1.868232685,88.8771,3.155,105.0198,24.006,,,,,,,,,25
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,20,30.9967,7.5642,1.536142756,89.235,2.8811,103.7761,24.192,0.4427813,7.542955,0.1959209,0.01959209,0.5583746,,,,26
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,21,31.2534,7.1571,1.249319488,89.0393,2.6113,101.7449,24.449,,,,,,,,,27
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,22,31.3157,7.0517,1.375037806,87.496,2.2735,100.809,24.511,,,,,,,,,28
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,23,31.3334,7.0187,1.452263333,83.1841,1.9259,100.3602,24.53,,,,,,,,,29
'2012080101701,2012,CH-C04,17,8/10/2012,67.00,-165.00,67.001,-164.67,27,24,31.3415,6.9969,1.482508317,78.897,1.5709,100.0622,24.539,,,,,,,,,30
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,0,30.0458,9.4465,0.851194677,91.122,206.38,106.7872,23.174,,,,,,,,,31
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,1,30.0458,9.4465,0.851194677,91.122,206.38,106.7872,23.174,,,,,,,,,32
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,2,30.0458,9.4465,0.851194677,91.122,206.38,106.7872,23.174,0.3010112,6.471251,0.09804925,0,0.6667349,,,,33
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,3,30.05512,9.423077,0.856638774,91.2186,157.23,106.7455,23.185,,,,,,,,,34
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,4,30.0916,9.3581,0.827704406,91.3255,120.52,106.7875,23.223,,,,,,,,,35
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,5,30.222,9.1851,1.10333703,90.7785,95.303,107.0173,23.352,,,,,,,,,36
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,6,30.2699,9.1929,1.497933259,90.3416,75.435,107.1651,23.388,,,,,,,,,37
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,7,30.3101,9.2083,1.973182781,89.7324,59.068,107.098,23.417,,,,,,,,,38
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,8,30.3408,9.1402,1.952212925,89.3439,47.111,107.1376,23.451,,,,,,,,,39
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,9,30.3616,9.0768,1.965218268,89.3245,38.32,106.9742,23.477,,,,,,,,,40
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,10,30.372,9.0348,1.992741204,89.4186,31.191,106.8476,23.492,0.2921162,6.469688,0.1960512,0,0.3626947,,,,41
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,11,30.3789,8.9954,1.98064321,89.388,25.744,106.8837,23.503,,,,,,,,,42
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,12,30.3842,8.9721,1.957152939,89.5042,21.434,106.7865,23.511,,,,,,,,,43
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,13,30.3994,8.9524,1.893638472,89.5799,17.899,106.7123,23.526,,,,,,,,,44
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,14,30.4727,8.8809,1.625869543,89.9167,15.058,106.3471,23.594,,,,,,,,,45
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,15,30.4972,8.8773,1.6134691,89.8924,12.74,106.4135,23.613,,,,,,,,,46
'2012080101801,2012,CH-D04,18,8/10/2012,68.00,-165.00,67.505,-164.544,30,16,30.5063,8.8205,1.528682327,89.6879,10.808,106.3825,23.629,,,,,,,,,47
